X,Y,Z,TIPO_CELULAR,VOLUMEN_mm3
84.09691900956005,159.57269926708634,32.36286,EPITHELIAL,2.1926338352767392e-06
84.18557032534957,159.5866582291868,32.36286,EPITHELIAL,2.1926338352767392e-06
84.21780716745485,159.5866582291868,32.36286,EPITHELIAL,2.1926338352767392e-06
84.04856374640214,159.60061719128728,32.36286,EPITHELIAL,2.1926338352767392e-06
84.20168874640221,159.61457615338776,32.36286,EPITHELIAL,2.1926338352767392e-06
84.23392558850749,159.61457615338776,32.36286,EPITHELIAL,2.1926338352767392e-06
84.23392558850749,159.6424940775887,32.36286,EPITHELIAL,2.1926338352767392e-06
84.25004400956013,159.67041200178966,32.36286,EPITHELIAL,2.1926338352767392e-06
84.12109664113902,159.72624785019156,32.36286,EPITHELIAL,2.1926338352767392e-06
84.1533334832443,159.72624785019156,32.36286,EPITHELIAL,2.1926338352767392e-06
84.1533334832443,159.8658374711963,32.36286,EPITHELIAL,2.1926338352767392e-06
84.17751111482325,159.87979643329678,32.36286,EPITHELIAL,2.1926338352767392e-06
84.20974795692852,159.87979643329678,32.36286,EPITHELIAL,2.1926338352767392e-06
84.16139269377061,159.90771435749772,32.36286,EPITHELIAL,2.1926338352767392e-06
84.25810322008644,159.93563228169867,32.36286,EPITHELIAL,2.1926338352767392e-06
84.2419847990338,159.96355020589962,32.36286,EPITHELIAL,2.1926338352767392e-06
84.20974795692852,159.99146813010057,32.36286,EPITHELIAL,2.1926338352767392e-06
84.22586637798116,160.01938605430152,32.36286,EPITHELIAL,2.1926338352767392e-06
84.25279637798107,159.2080574043782,32.36286,EPITHELIAL,2.051398810704178e-06
84.23703174640212,159.23536254723555,32.36286,EPITHELIAL,2.051398810704178e-06
84.22126711482318,159.2626676900929,32.36286,EPITHELIAL,2.051398810704178e-06
84.25279637798107,159.2626676900929,32.36286,EPITHELIAL,2.051398810704178e-06
84.20550248324423,159.28997283295027,32.36286,EPITHELIAL,2.051398810704178e-06
84.23703174640212,159.28997283295027,32.36286,EPITHELIAL,2.051398810704178e-06
84.22126711482318,159.31727797580763,32.36286,EPITHELIAL,2.051398810704178e-06
84.18973785166529,159.37188826152234,32.36286,EPITHELIAL,2.051398810704178e-06
84.23703174640212,159.3991934043797,32.36286,EPITHELIAL,2.051398810704178e-06
84.15032627271792,159.41284597580838,32.36286,EPITHELIAL,2.051398810704178e-06
84.11879700956003,159.4674562615231,32.36286,EPITHELIAL,2.051398810704178e-06
84.15032627271792,159.4674562615231,32.36286,EPITHELIAL,2.051398810704178e-06
84.15032627271792,159.5220665472378,32.36286,EPITHELIAL,2.051398810704178e-06
84.18185553587581,159.5220665472378,32.36286,EPITHELIAL,2.051398810704178e-06
84.22914943061265,159.54937169009517,32.36286,EPITHELIAL,2.051398810704178e-06
84.18185553587581,159.6039819758099,32.36286,EPITHELIAL,2.051398810704178e-06
84.13456164113897,159.6585922615246,32.36286,EPITHELIAL,2.051398810704178e-06
84.16609090429687,159.6585922615246,32.36286,EPITHELIAL,2.051398810704178e-06
84.11879700956003,159.68589740438196,32.36286,EPITHELIAL,2.051398810704178e-06
84.15032627271792,159.68589740438196,32.36286,EPITHELIAL,2.051398810704178e-06
84.13456164113897,159.71320254723932,32.36286,EPITHELIAL,2.051398810704178e-06
84.1266793253495,159.78146540438271,32.36286,EPITHELIAL,2.051398810704178e-06
84.15820858850739,159.78146540438271,32.36286,EPITHELIAL,2.051398810704178e-06
84.13456164113897,159.7951179758114,32.36286,EPITHELIAL,2.051398810704178e-06
84.17397322008634,159.80877054724007,32.36286,EPITHELIAL,2.051398810704178e-06
84.15032627271792,159.82242311866875,32.36286,EPITHELIAL,2.051398810704178e-06
84.19762016745476,159.82242311866875,32.36286,EPITHELIAL,2.051398810704178e-06
84.22914943061265,159.82242311866875,32.36286,EPITHELIAL,2.051398810704178e-06
84.26067869377054,159.82242311866875,32.36286,EPITHELIAL,2.051398810704178e-06
84.17397322008634,159.94529626152686,32.36286,EPITHELIAL,2.051398810704178e-06
84.20550248324423,159.94529626152686,32.36286,EPITHELIAL,2.051398810704178e-06
84.25519495692853,159.16631001401166,32.36286,EPITHELIAL,1.9163628129148898e-06
84.23978411482327,159.43323362914876,32.36286,EPITHELIAL,1.9163628129148898e-06
84.08567569377058,159.48661835217618,32.36286,EPITHELIAL,1.9163628129148898e-06
84.11649737798112,159.48661835217618,32.36286,EPITHELIAL,1.9163628129148898e-06
84.17043532534956,159.55334925596046,32.36286,EPITHELIAL,1.9163628129148898e-06
84.2474895358759,159.58004161747417,32.36286,EPITHELIAL,1.9163628129148898e-06
84.23207869377063,159.6601187020153,32.36286,EPITHELIAL,1.9163628129148898e-06
84.21666785166536,159.686811063529,32.36286,EPITHELIAL,1.9163628129148898e-06
84.2012570095601,159.71350342504272,32.36286,EPITHELIAL,1.9163628129148898e-06
84.08567569377058,159.72684960579957,32.36286,EPITHELIAL,1.9163628129148898e-06
84.17814074640219,159.780234328827,32.36286,EPITHELIAL,1.9163628129148898e-06
84.2012570095601,159.79358050958385,32.36286,EPITHELIAL,1.9163628129148898e-06
84.2474895358759,159.79358050958385,32.36286,EPITHELIAL,1.9163628129148898e-06
84.20896243061273,159.8336190518544,32.36286,EPITHELIAL,1.9163628129148898e-06
84.19355158850746,159.88700377488183,32.36286,EPITHELIAL,1.9163628129148898e-06
84.2474895358759,160.03381176320724,32.36286,EPITHELIAL,1.9163628129148898e-06
84.2474895358759,160.06050412472095,32.36286,EPITHELIAL,1.9163628129148898e-06
84.26290037798117,160.11388884774837,32.36286,EPITHELIAL,1.9163628129148898e-06
84.15184037798107,159.3611171892071,32.36286,EPITHELIAL,1.7873867235024583e-06
84.17442595692843,159.37415697929217,32.36286,EPITHELIAL,1.7873867235024583e-06
84.1292547990337,159.4002365594623,32.36286,EPITHELIAL,1.7873867235024583e-06
84.18195448324423,159.46543550988758,32.36286,EPITHELIAL,1.7873867235024583e-06
84.2572397464021,159.46543550988758,32.36286,EPITHELIAL,1.7873867235024583e-06
84.24218269377053,159.4915150900577,32.36286,EPITHELIAL,1.7873867235024583e-06
84.16689743061265,159.51759467022782,32.36286,EPITHELIAL,1.7873867235024583e-06
84.24218269377053,159.51759467022782,32.36286,EPITHELIAL,1.7873867235024583e-06
84.15184037798107,159.54367425039794,32.36286,EPITHELIAL,1.7873867235024583e-06
84.16689743061265,159.56975383056806,32.36286,EPITHELIAL,1.7873867235024583e-06
84.09914069377055,159.66103236116348,32.36286,EPITHELIAL,1.7873867235024583e-06
84.08408364113897,159.6871119413336,32.36286,EPITHELIAL,1.7873867235024583e-06
84.09914069377055,159.71319152150372,32.36286,EPITHELIAL,1.7873867235024583e-06
84.09161216745477,159.7523108917589,32.36286,EPITHELIAL,1.7873867235024583e-06
84.22712564113895,159.80447005209913,32.36286,EPITHELIAL,1.7873867235024583e-06
84.23465416745474,160.00006690337503,32.36286,EPITHELIAL,1.7873867235024583e-06
84.20746932534954,159.25386445774365,32.36286,EPITHELIAL,1.664331424060468e-06
84.1854144306127,159.31753145480997,32.36286,EPITHELIAL,1.664331424060468e-06
84.23687585166533,159.3811984518763,32.36286,EPITHELIAL,1.664331424060468e-06
84.1854144306127,159.41939865011608,32.36286,EPITHELIAL,1.664331424060468e-06
84.20746932534954,159.43213204952934,32.36286,EPITHELIAL,1.664331424060468e-06
84.10454648324425,159.45759884835587,32.36286,EPITHELIAL,1.664331424060468e-06
84.13395300956005,159.45759884835587,32.36286,EPITHELIAL,1.664331424060468e-06
84.16335953587584,159.45759884835587,32.36286,EPITHELIAL,1.664331424060468e-06
84.25893074640219,159.5212658454222,32.36286,EPITHELIAL,1.664331424060468e-06
84.1854144306127,159.54673264424872,32.36286,EPITHELIAL,1.664331424060468e-06
84.06778832534951,159.6995334372079,32.36286,EPITHELIAL,1.664331424060468e-06
84.11924974640215,159.81413403192727,32.36286,EPITHELIAL,1.664331424060468e-06
84.24422748324429,159.82686743134053,32.36286,EPITHELIAL,1.664331424060468e-06
84.24422748324429,159.9796682242997,32.36286,EPITHELIAL,1.664331424060468e-06
84.21482095692849,160.03060182195276,32.36286,EPITHELIAL,1.664331424060468e-06
84.24422748324429,160.0815354196058,32.36286,EPITHELIAL,1.664331424060468e-06
84.16699637798104,159.3876271431168,32.36286,EPITHELIAL,1.5470577961825013e-06
84.17417111482314,159.40005415185826,32.36286,EPITHELIAL,1.5470577961825013e-06
84.21004479903365,159.4621891955656,32.36286,EPITHELIAL,1.5470577961825013e-06
84.21721953587576,159.47461620430707,32.36286,EPITHELIAL,1.5470577961825013e-06
84.22439427271786,159.48704321304854,32.36286,EPITHELIAL,1.5470577961825013e-06
84.13112269377052,159.57403227423882,32.36286,EPITHELIAL,1.5470577961825013e-06
84.20287006219155,159.57403227423882,32.36286,EPITHELIAL,1.5470577961825013e-06
84.23156900955996,159.57403227423882,32.36286,EPITHELIAL,1.5470577961825013e-06
84.11677322008632,159.59888629172175,32.36286,EPITHELIAL,1.5470577961825013e-06
84.0665500621916,159.6610213354291,32.36286,EPITHELIAL,1.5470577961825013e-06
84.13829743061262,159.81014544032672,32.36286,EPITHELIAL,1.5470577961825013e-06
84.24591848324417,159.94684253648288,32.36286,EPITHELIAL,1.5470577961825013e-06
84.24591848324417,160.12082065886344,32.36286,EPITHELIAL,1.5470577961825013e-06
84.19127295692847,159.28435749038664,32.36286,EPITHELIAL,1.4354267214621417e-06
84.25425353587585,159.32071934459566,32.36286,EPITHELIAL,1.4354267214621417e-06
84.19127295692847,159.40556367108337,32.36286,EPITHELIAL,1.4354267214621417e-06
84.13529022008636,159.50252861564076,32.36286,EPITHELIAL,1.4354267214621417e-06
84.14928590429689,159.59949356019814,32.36286,EPITHELIAL,1.4354267214621417e-06
84.04431827271793,159.63585541440716,32.36286,EPITHELIAL,1.4354267214621417e-06
84.19827079903374,159.6600966505465,32.36286,EPITHELIAL,1.4354267214621417e-06
84.18427511482321,159.68433788668585,32.36286,EPITHELIAL,1.4354267214621417e-06
84.14228806219162,159.78130283124324,32.36286,EPITHELIAL,1.4354267214621417e-06
84.17727727271794,159.8419059215916,32.36286,EPITHELIAL,1.4354267214621417e-06
84.18427511482321,159.85402653966128,32.36286,EPITHELIAL,1.4354267214621417e-06
84.25425353587585,159.85402653966128,32.36286,EPITHELIAL,1.4354267214621417e-06
84.26125137798111,159.8903883938703,32.36286,EPITHELIAL,1.4354267214621417e-06
84.18685058850733,159.35138927197502,32.36286,EPITHELIAL,1.3292990814929718e-06
84.15956679903366,159.37501772677072,32.36286,EPITHELIAL,1.3292990814929718e-06
84.11864111482315,159.42227463636212,32.36286,EPITHELIAL,1.3292990814929718e-06
84.23459722008626,159.50497422814706,32.36286,EPITHELIAL,1.3292990814929718e-06
84.08453637798107,159.59948804732986,32.36286,EPITHELIAL,1.3292990814929718e-06
84.16638774640208,159.71763032130835,32.36286,EPITHELIAL,1.3292990814929718e-06
84.22777627271783,159.8948437322761,32.36286,EPITHELIAL,1.3292990814929718e-06
84.24222469377057,159.19609546770715,32.36286,EPITHELIAL,1.2285357578685761e-06
84.21564848324425,159.40323652877612,32.36286,EPITHELIAL,1.2285357578685761e-06
84.19571632534951,159.4607757124064,32.36286,EPITHELIAL,1.2285357578685761e-06
84.2023603779811,159.51831489603666,32.36286,EPITHELIAL,1.2285357578685761e-06
84.2621568516653,159.73696379383168,32.36286,EPITHELIAL,1.2285357578685761e-06
84.1026995885074,159.7829951407359,32.36286,EPITHELIAL,1.2285357578685761e-06
84.21564848324425,159.79450297746195,32.36286,EPITHELIAL,1.2285357578685761e-06
84.2621568516653,159.806010814188,32.36286,EPITHELIAL,1.2285357578685761e-06
84.18242822008635,159.8290264876401,32.36286,EPITHELIAL,1.2285357578685761e-06
84.18242822008635,159.96712052835275,32.36286,EPITHELIAL,1.2285357578685761e-06
84.16507153587588,159.49682566307632,32.36286,EPITHELIAL,1.1329976321825372e-06
84.21034164113905,159.75445892232426,32.36286,EPITHELIAL,1.1329976321825372e-06
84.2168087990338,159.76566036837852,32.36286,EPITHELIAL,1.1329976321825372e-06
84.19740732534957,160.00089073551794,32.36286,EPITHELIAL,1.1329976321825372e-06
84.2168087990338,160.05689796578923,32.36286,EPITHELIAL,1.1329976321825372e-06
84.22390558850736,159.2253629376629,32.36286,EPITHELIAL,1.0425455860284389e-06
84.17987374640211,159.4323689899297,32.36286,EPITHELIAL,1.0425455860284389e-06
84.05406848324424,159.54131954375433,32.36286,EPITHELIAL,1.0425455860284389e-06
84.03519769377056,159.57400470990171,32.36286,EPITHELIAL,1.0425455860284389e-06
84.26164716745473,159.57400470990171,32.36286,EPITHELIAL,1.0425455860284389e-06
84.1924542727179,159.7810107621685,32.36286,EPITHELIAL,1.0425455860284389e-06
84.16100295692843,159.92264648214052,32.36286,EPITHELIAL,1.0425455860284389e-06
84.19361458850746,159.43450821176424,32.36286,EPITHELIAL,9.570405009998646e-07
84.21806806219168,159.60392684713446,32.36286,EPITHELIAL,9.570405009998646e-07
84.16916111482324,159.62510417655574,32.36286,EPITHELIAL,9.570405009998646e-07
84.11414079903375,159.63569284126638,32.36286,EPITHELIAL,9.570405009998646e-07
84.21195469377062,159.63569284126638,32.36286,EPITHELIAL,9.570405009998646e-07
84.24863490429695,159.63569284126638,32.36286,EPITHELIAL,9.570405009998646e-07
84.26086164113906,159.63569284126638,32.36286,EPITHELIAL,9.570405009998646e-07
84.16916111482324,159.79452281192596,32.36286,EPITHELIAL,9.570405009998646e-07
84.13859427271797,159.86864346490043,32.36286,EPITHELIAL,9.570405009998646e-07
84.24863490429695,159.9957074414281,32.36286,EPITHELIAL,9.570405009998646e-07
84.26697500956011,160.17571474150895,32.36286,EPITHELIAL,9.570405009998646e-07
84.20629406219156,159.37434100802292,32.36286,EPITHELIAL,8.763432586903973e-07
84.06381869377056,159.51829284456673,32.36286,EPITHELIAL,8.763432586903973e-07
84.21223053587576,159.54913966668326,32.36286,EPITHELIAL,8.763432586903973e-07
84.24191290429681,159.8678901618874,32.36286,EPITHELIAL,8.763432586903973e-07
84.2351909042969,159.44692419477116,32.36286,EPITHELIAL,8.003147406936205e-07
84.24095048324428,159.4569000781382,32.36286,EPITHELIAL,8.003147406936205e-07
84.07968227271793,159.63646597874506,32.36286,EPITHELIAL,8.003147406936205e-07
84.1775951148232,159.86591129618716,32.36286,EPITHELIAL,8.003147406936205e-07
84.21215258850742,159.86591129618716,32.36286,EPITHELIAL,8.003147406936205e-07
84.25822922008638,160.02552543005993,32.36286,EPITHELIAL,8.003147406936205e-07
84.21215258850742,160.04547719679402,32.36286,EPITHELIAL,8.003147406936205e-07
84.22288622008624,159.3502237549514,32.36286,EPITHELIAL,7.288158286031173e-07
84.13914595692839,159.37923223303716,32.36286,EPITHELIAL,7.288158286031173e-07
84.14472864113891,159.42757969651342,32.36286,EPITHELIAL,7.288158286031173e-07
84.2619650095599,159.6113000577232,32.36286,EPITHELIAL,7.288158286031173e-07
84.24521695692833,159.69832549198048,32.36286,EPITHELIAL,7.288158286031173e-07
84.23963427271781,159.70799498467574,32.36286,EPITHELIAL,7.288158286031173e-07
84.22846890429676,159.72733397006624,32.36286,EPITHELIAL,7.288158286031173e-07
84.22288622008624,159.7370034627615,32.36286,EPITHELIAL,7.288158286031173e-07
84.12239790429682,159.83369838971402,32.36286,EPITHELIAL,7.288158286031173e-07
84.16228322008635,159.34330626543442,32.36286,EPITHELIAL,6.617074040124712e-07
84.17309479903372,159.34330626543442,32.36286,EPITHELIAL,6.617074040124712e-07
84.20552953587583,159.34330626543442,32.36286,EPITHELIAL,6.617074040124712e-07
84.23796427271793,159.34330626543442,32.36286,EPITHELIAL,6.617074040124712e-07
84.21093532534951,159.78337206053556,32.36286,EPITHELIAL,6.617074040124712e-07
84.19471795692846,159.92381859088698,32.36286,EPITHELIAL,6.617074040124712e-07
84.22715269377056,159.92381859088698,32.36286,EPITHELIAL,6.617074040124712e-07
84.22174690429688,159.97063410100412,32.36286,EPITHELIAL,6.617074040124712e-07
84.25418164113898,159.97063410100412,32.36286,EPITHELIAL,6.617074040124712e-07
84.26499322008635,159.97063410100412,32.36286,EPITHELIAL,6.617074040124712e-07
84.25162716745491,159.35450219862133,32.36286,EPITHELIAL,5.98850348515266e-07
84.13659148324432,159.44506931213766,32.36286,EPITHELIAL,5.98850348515266e-07
84.16796485166539,159.44506931213766,32.36286,EPITHELIAL,5.98850348515266e-07
84.18888043061277,159.4812961575442,32.36286,EPITHELIAL,5.98850348515266e-07
84.13136258850747,159.49035286889583,32.36286,EPITHELIAL,5.98850348515266e-07
84.2620849569286,159.55374984835726,32.36286,EPITHELIAL,5.98850348515266e-07
84.13659148324432,159.62620353917032,32.36286,EPITHELIAL,5.98850348515266e-07
84.18365153587592,159.63526025052195,32.36286,EPITHELIAL,5.98850348515266e-07
84.2620849569286,159.66243038457685,32.36286,EPITHELIAL,5.98850348515266e-07
84.24116937798122,159.75299749809318,32.36286,EPITHELIAL,5.98850348515266e-07
84.11567590429694,159.77111092079645,32.36286,EPITHELIAL,5.98850348515266e-07
84.24639827271807,159.78016763214808,32.36286,EPITHELIAL,5.98850348515266e-07
84.13757490429687,159.3907235311606,32.36286,EPITHELIAL,5.401055437050847e-07
84.14767890429687,159.63573251019605,32.36286,EPITHELIAL,5.401055437050847e-07
84.10726290429687,159.72323571699442,32.36286,EPITHELIAL,5.401055437050847e-07
84.18809490429686,159.7407363583541,32.36286,EPITHELIAL,5.401055437050847e-07
84.15273090429686,159.7669873203936,32.36286,EPITHELIAL,5.401055437050847e-07
84.18304290429685,159.7669873203936,32.36286,EPITHELIAL,5.401055437050847e-07
84.25377090429684,159.7669873203936,32.36286,EPITHELIAL,5.401055437050847e-07
84.15778290429687,159.8107389237928,32.36286,EPITHELIAL,5.401055437050847e-07
84.18809490429686,159.8107389237928,32.36286,EPITHELIAL,5.401055437050847e-07
84.22345890429685,159.85449052719198,32.36286,EPITHELIAL,5.401055437050847e-07
84.21840690429686,160.00324597874922,32.36286,EPITHELIAL,5.401055437050847e-07
84.24366690429684,160.0469975821484,32.36286,EPITHELIAL,5.401055437050847e-07
